Name,Twitter Handle,Total Tweets,Favourites_Count,Followers,User_Id,User_Verified,User Location,Date of Tweet,Tweet Id,Tweet Text,Language,Tweet Source,Tweet Retweet,Tweet Reply To Id,Reply To Name
Marilyn Findlay,mollytwo1,33417,14581,1177,7.25057E+17,FALSE,"Kingston,Ontario",4/26/2016 20:20,7.99959E+17,RT @amrightnow: Vote Trump #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #trumptrain #A1 #A2 #tcot #trump2016 https://t.co/amQjPlA…,fr,Mobile Web (M5),2,None,None
Ken Casey,Casey7Ken,14,5,21,7.41383E+17,FALSE,"Seoul, Republic of Korea",6/10/2016 21:36,7.99957E+17,RT @EmekaGift: Arrival of #NnamdiKanu at Federal high court Abuja #HTGAWM #FreeNnamdiKanu #FreeBiafra #ThanksgivingMovies #realDonaldTrump…,en,Twitter for iPhone,207,None,None
chibuike okeke,rlchibison,12754,57,59,7.5333E+17,FALSE,,7/13/2016 20:47,7.99957E+17,RT @EmekaGift: Arrival of #NnamdiKanu at Federal high court Abuja #HTGAWM #FreeNnamdiKanu #FreeBiafra #ThanksgivingMovies #realDonaldTrump…,en,Twitter for Windows Phone,207,None,None
*Warrior4Truth*,cherps51,6571,4800,650,7.71072E+17,FALSE,,8/31/2016 19:46,7.99957E+17,RT @amrightnow: Trump About You @realDonaldTrump #realdonaldtrump #trump2016 #VoteTrump2016 #TrumpTrain https://t.co/j58e8aacrE https://t.c…,en,Twitter Web Client,4,None,None
David Sheppard,davidsh01060735,6086,1810,455,7.15265E+17,FALSE,,3/30/2016 19:50,7.99956E+17,RT @amrightnow: Turn the lights off on your way out! We will make them bright again! Trump #VoteTrump2016 #realdonaldtrump https://t.co/GGt…,en,Twitter for Android,2,None,None
Punky Paneteddo,PunkyPaneteddo,14495,6481,4398,7.33311E+17,FALSE,,5/19/2016 14:57,7.99955E+17,RT @amrightnow: Turn the lights off on your way out! We will make them bright again! Trump #VoteTrump2016 #realdonaldtrump https://t.co/ItN…,en,Twitter Web Client,11,None,None
TheKigMaster,FootballKig,16366,14820,997,7.57043E+17,FALSE,,7/24/2016 2:39,7.99954E+17,RT @amrightnow: Turn the lights off on your way out! We will make them bright again! Trump #VoteTrump2016 #realdonaldtrump https://t.co/ItN…,en,Mobile Web (M2),11,None,None
DEPLORABLEJudy Carr,judycarr1115,44761,59968,2896,7.38106E+17,FALSE,"Florida, USA",6/1/2016 20:30,7.99954E+17,RT @amrightnow: Turn the lights off on your way out! We will make them bright again! Trump #VoteTrump2016 #realdonaldtrump https://t.co/ItN…,en,Twitter for Android,11,None,None
AmericanMarineGySgt,rodger_sutton,40069,26167,861,7.30764E+17,FALSE,Central FLORIDA,5/12/2016 14:16,7.99949E+17,RT @TrumpedAmerica: Trump About You https://t.co/AGxA2b3O9E #realdonaldtrump #trump2016 https://t.co/WajGxoV6aW,en,Twitter for Android,2,None,None
JJT,JJT888,3691,73,394,4828234421,FALSE,,1/20/2016 1:28,7.99946E+17,RT @SanTenChan: #BreakingNews #AntiTrump #communist #protest #degenerate #into #hateful protest #Trump #realDonaldTrump #president https://…,en,Twitter Web Client,485,None,None
Conserative Negro,ConserativeNeg2,1508,625,274,7.90244E+17,FALSE,"Denver Harbor - Port Houston, ",10/23/2016 17:29,7.99946E+17,"RT @amrightnow: #realdonaldtrump America’s Future, Freedom and Our Constitution is at Stake #MAGA #DrainTheSwamp America First https://t.co…",en,Twitter for Android,4,None,None
Conserative Negro,ConserativeNeg2,1508,625,274,7.90244E+17,FALSE,"Denver Harbor - Port Houston, ",10/23/2016 17:29,7.99946E+17,RT @amrightnow: #veterans Hang On #Vote2016 #realdonaldTrump Help is incoming #maga #Military https://t.co/MpRYSZ10AZ #tcot https://t.co/5K…,en,Twitter for Android,7,None,None
Ank.blom,ank_blom,2033,575,77,7.70176E+17,FALSE,,8/29/2016 8:27,7.99946E+17,RT @amrightnow: #veterans Hang On #Vote2016 #realdonaldTrump Help is incoming #maga #Military https://t.co/MpRYSZ10AZ #tcot https://t.co/5K…,en,Twitter for Android,7,None,None
Beverly Harden,harden_beverly,6352,7417,286,7.8619E+17,FALSE,United States,10/12/2016 13:01,7.99945E+17,RT @amrightnow: About You #RealDonaldTrump #ISIS #SyrianRefugees Watch https://t.co/j58e8aacrE @RealDonaldTrump #tcot https://t.co/6LmHS2dU…,en,Twitter for iPhone,4,None,None
Kathy Olsen,kathyolsen100,23625,8659,1139,4748634793,FALSE,,1/12/2016 14:34,7.99944E+17,RT @amrightnow: About You #RealDonaldTrump #ISIS #SyrianRefugees Watch https://t.co/j58e8aacrE @RealDonaldTrump #tcot https://t.co/6LmHS2dU…,en,Twitter Web Client,4,None,None
OrlandoAMMiami,Orlando84873660,21472,11799,655,7.152E+17,FALSE,"Florida, USA",3/30/2016 15:31,7.99943E+17,RT @amrightnow: About You #RealDonaldTrump #ISIS #SyrianRefugees Watch https://t.co/j58e8aacrE @RealDonaldTrump #tcot https://t.co/6LmHS2dU…,en,Twitter for Android,4,None,None
Onyi Madu,onyi_madu,1668,1,42,7.9435E+17,FALSE,Biafra ,11/4/2016 1:24,7.9994E+17,RT @EmekaGift: Arrival of #NnamdiKanu at Federal high court Abuja #HTGAWM #FreeNnamdiKanu #FreeBiafra #ThanksgivingMovies #realDonaldTrump…,en,Twitter for Android,207,None,None
biafrafreedom,biafrafreedom8,17739,33,134,7.33647E+17,FALSE,,5/20/2016 13:15,7.9994E+17,RT @EmekaGift: Arrival of #NnamdiKanu at Federal high court Abuja #HTGAWM #FreeNnamdiKanu #FreeBiafra #ThanksgivingMovies #realDonaldTrump…,en,Twitter for Windows Phone,207,None,None
Jason,islandjake5,9333,7332,1337,7.31484E+17,FALSE,"Pennsylvania, USA",5/14/2016 14:01,7.99937E+17,RT @SLaFrankie: Calvin Hunt Harlem man Trump supporter outside Trump Tower  #MAGA #realDonaldTrump https://t.co/0VGlg6bzs9,en,Twitter for Android,168,None,None
Drem Baba,drem_baba,232,434,1005,7.32945E+17,FALSE,Naija,5/18/2016 14:43,7.99935E+17,#realdonaldtrump https://t.co/CrVj2yOXPt,und,Twitter for iPhone,0,None,None
Pat Johnson,PatPatojson,37418,35685,567,7.65962E+17,FALSE,,8/17/2016 17:22,7.99935E+17,RT @amrightnow: Vote Trump #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #SarahPalin #trumptrain #A1 #A2 #tcot #trump2016 https://…,fr,Twitter for iPhone,2,None,None
living the dream,whalesinger2016,3710,1951,676,7.07016E+17,FALSE,"Alaska, USA",3/8/2016 1:32,7.99934E+17,RT @amrightnow: Go #USMC #Vote2016 #realdonaldtrump For the Strongest #Military #veterans #realbencarson #Army #navy #airforce https://t.co…,en,Twitter for Android,1,None,None
Chilee Eche,chilee_eche,1182,16,12,7.92286E+17,FALSE,,10/29/2016 8:44,7.99928E+17,RT @EmekaGift: Arrival of #NnamdiKanu at Federal high court Abuja #HTGAWM #FreeNnamdiKanu #FreeBiafra #ThanksgivingMovies #realDonaldTrump…,en,Twitter for Android,207,None,None
Juju Rita Crenshaw,juliercrenshaw,32189,30623,950,7.07697E+17,FALSE,,3/9/2016 22:38,7.99927E+17,RT @amrightnow: Hillary Clinton should be in Jail Not on the campaign Trail #realdonaldtrump #military #army #navy #usmc https://t.co/mJSIy…,en,Twitter for iPhone,2,None,None
Tod Chappuis,tod1776,27773,21562,2842,7.19203E+17,FALSE,'Dont Tread on Me' ,4/10/2016 16:37,7.99926E+17,RT @amrightnow: About You https://t.co/j58e8aacrE via @YouTube #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #1A https://t.co/PqMn…,en,Mobile Web (M5),2,None,None
SANDU VIRGIL DUCU,du_virgil,1895,339,620,7.03473E+17,FALSE,"Craiova, România",2/27/2016 6:52,7.99924E+17,RT @amrightnow: #trump2016 #realDonaldTrump @realDonaldTrump #WisconsinPrimary #Wisconsin #Wisconsinpoll https://t.co/eObJRYCZz7,und,Twitter Web Client,2,None,None
Pat Johnson,PatPatojson,37418,35685,567,7.65962E+17,FALSE,,8/17/2016 17:22,7.99924E+17,"RT @amrightnow: The Real Trump NO Refugees Allowed In The US 0"" Paris Declares Act Of War https://t.co/j58e8aacrE #realDonaldTrump https://…",en,Twitter for iPhone,4,None,None
Franklin francis,Frankli78566744,8448,193,271,7.29759E+17,FALSE,,5/9/2016 19:45,7.9992E+17,RT @amrightnow: Hillary Clinton should be in Jail Not on the campaign Trail #realdonaldtrump #military #army #navy #usmc https://t.co/HluGi…,en,Twitter for Android,5,None,None
Ogolo Emmanuel,OgoloEmmanuel5,9230,9,54,7.81589E+17,FALSE,,9/29/2016 20:20,7.99919E+17,"RT @chikiloo: https://t.co/Ud4yUZl6Vm
#realDonaldTrump 
#MANOFDPEOPLE",und,Twitter for Android,14,None,None
🇺🇸ANGELICA🇺🇸,inittowinit007,44440,3098,2554,4918885219,FALSE,,2/17/2016 1:50,7.99918E+17,RT @amrightnow: Watch Trump About You https://t.co/j58e89SB34 via @YouTube #realdonaldtrump #trump2016 #TrumpTrain #tcot https://t.co/ZqwZz…,en,Twitter Web Client,3,None,None
Ralph E.Shields,ralphshields313,148225,57317,8646,7.06149E+17,FALSE,"Las Vegas, NV",3/5/2016 16:05,7.99918E+17,"RT @amrightnow: The Real Trump NO Refugees Allowed In The US 0"" Paris Declares Act Of War https://t.co/j58e8aacrE #realDonaldTrump https://…",en,Twitter Web Client,4,None,None
D. Fucile,d_fucile,31030,14006,1312,7.54894E+17,FALSE,I'm so Deplorable! ,7/18/2016 4:22,7.99917E+17,"RT @amrightnow: The Real Trump NO Refugees Allowed In The US 0"" Paris Declares Act Of War https://t.co/j58e8aacrE #realDonaldTrump https://…",en,Twitter Web Client,4,None,None
Hollywood4Trump,Trump4Hollywood,8314,7165,412,7.04751E+17,FALSE,"Santa Monica, CA",3/1/2016 19:30,7.99916E+17,RT @amrightnow: Watch Trump About You https://t.co/j58e8aacrE via @YouTube #realdonaldtrump #VoteTrump2016 #1A https://t.co/CZAqJdLOnd,en,Twitter Web Client,3,None,None
Annette Pettigrew,AnnettePettigr2,4588,6,98,4722082106,FALSE,,1/7/2016 6:05,7.99916E+17,RT @amrightnow: Hillary Clinton should be in Jail Not on the campaign Trail #realdonaldtrump #military #army #navy #usmc https://t.co/EbVtq…,en,Mobile Web (M2),1,None,None
Pat Johnson,PatPatojson,37418,35685,567,7.65962E+17,FALSE,,8/17/2016 17:22,7.99915E+17,RT @amrightnow: Hillary Clinton should be in Jail Not on the campaign Trail #realdonaldtrump #military #army #navy #usmc https://t.co/7cG2H…,en,Twitter for iPhone,5,None,None
Luga,Luga77964764,68693,4564,865,4910251161,FALSE,,2/14/2016 20:26,7.9991E+17,RT @Chukwudera7: The arrival of Nnamdi Kanu at Federal high court Abuja #FreeNnamdiKanu #FreeBiafra #Biafraexit  #realDonaldTrump https://t…,tl,Twitter for Android,27,None,None
aboriginal pride3,AborigineDebate,2770,819,232,7.43582E+17,FALSE,,6/16/2016 23:14,7.99899E+17,#realdonaldtrump all americans with a love for their country should boycott https://t.co/gA0SYRcx1O https://t.co/KhR8Jivhda,en,Twitter Web Client,1,None,None
agbo franklin,agbofranklin5,14593,12,226,7.18954E+17,FALSE,,4/10/2016 0:09,7.99898E+17,RT @amrightnow: Hillary Clinton should be in Jail Not on the campaign Trail #realdonaldtrump #military #army #navy #usmc https://t.co/7cG2H…,en,Twitter for Android,5,None,None
julia,juliaroyreal,1423,104,107,7.43151E+17,FALSE,United States,6/15/2016 18:41,7.99895E+17,RT @SanTenChan: #BreakingNews #AntiTrump #communist #protest #degenerate #into #hateful protest #Trump #realDonaldTrump #president https://…,en,Twitter Web Client,485,None,None
Jerry Chinedu,JerryChinedu2,5993,9,167,7.50414E+17,FALSE,Republic of Mozambique,7/5/2016 19:39,7.99894E+17,RT @EmekaGift: Arrival of #NnamdiKanu at Federal high court Abuja #HTGAWM #FreeNnamdiKanu #FreeBiafra #ThanksgivingMovies #realDonaldTrump…,en,Twitter for Android,207,None,None
Lana Dumont,Gretta4Trump,22880,43954,1737,7.42123E+17,FALSE,United States,6/12/2016 22:33,7.99892E+17,RT @amrightnow: #veterans #Vote2016  #realdonaldTrump  Help is incoming https://t.co/j58e8aacrE #maga #Military #realbencarson https://t.co…,en,Twitter for Android,8,None,None
Nonso Obiora,NonsoObiora2,1678,15,130,7.15152E+17,FALSE,,3/30/2016 12:23,7.9989E+17,"RT @chikiloo: https://t.co/Ud4yUZl6Vm
#realDonaldTrump 
#MANOFDPEOPLE",und,Twitter for Android,14,None,None
SFB Deplorable,SheridanFBeaul1,10458,6562,364,7.227E+17,FALSE,,4/20/2016 8:13,7.9989E+17,RT @amrightnow: #veterans #Vote2016  #realdonaldTrump  Help is incoming https://t.co/j58e8aacrE #maga #Military #realbencarson https://t.co…,en,Twitter for iPhone,8,None,None
SFB Deplorable,SheridanFBeaul1,10458,6562,364,7.227E+17,FALSE,,4/20/2016 8:13,7.99889E+17,RT @amrightnow: Go #AIRFORCE #Vote2016 #realdonaldtrump For the Strongest #Military #veterans #realbencarson #Army #navy #usmc https://t.co…,en,Twitter for iPhone,3,None,None
Dean West,deanwest68,6502,8240,312,4766851045,FALSE,Sacramento California,1/16/2016 5:39,7.99888E+17,RT @amrightnow: Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain #tcot https://t.co/j58e8aacrE https://t.co/0JO…,en,Twitter for iPad,2,None,None
Gabito nwa Biafra,GabitoBiafra,362,18,37,7.97466E+17,FALSE,,11/12/2016 15:48,7.99886E+17,RT @EmekaGift: Arrival of #NnamdiKanu at Federal high court Abuja #HTGAWM #FreeNnamdiKanu #FreeBiafra #ThanksgivingMovies #realDonaldTrump…,en,Twitter for Android,207,None,None
Jeff,embersits,346,110,5,7.84862E+17,FALSE,,10/8/2016 21:04,7.99885E+17,@CNN #msnbc #cnbc #realdonaldtrump  Shut CNN out and any other news agency that publishes false reports. Defamation/Slander law review.,en,Twitter Web Client,0,759251,CNN
evergreen,SylvesterOhobu,10409,17,57,7.81711E+17,FALSE,,9/30/2016 4:23,7.99884E+17,"RT @chikiloo: https://t.co/Ud4yUZl6Vm
#realDonaldTrump 
#MANOFDPEOPLE",und,Twitter for Android,14,None,None
@chinonso1,chinonso1033794,17938,24,581,7.07823E+17,FALSE,biafra land,3/10/2016 6:57,7.99882E+17,RT @EmekaGift: Arrival of #NnamdiKanu at Federal high court Abuja #HTGAWM #FreeNnamdiKanu #FreeBiafra #ThanksgivingMovies #realDonaldTrump…,en,Twitter for Android,207,None,None
SFB Deplorable,SheridanFBeaul1,10458,6562,364,7.227E+17,FALSE,,4/20/2016 8:13,7.99881E+17,RT @amrightnow: Turn the lights off on your way out! We will make them bright again! Trump #VoteTrump2016 #realdonaldtrump https://t.co/I7t…,en,Twitter for iPhone,2,None,None
Old Salt,old_salt54,37897,27314,3796,7.02919E+17,FALSE,,2/25/2016 18:10,7.99879E+17,RT @amrightnow: Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain #tcot Watch https://t.co/j58e8aacrE https://t.…,en,Twitter for iPhone,3,None,None
BedfordForrest2,BedfordForrest2,3989,1,202,7.80289E+17,FALSE,Earth,9/26/2016 6:12,7.99879E+17,"RT @amrightnow: #realdonaldtrump America’s Future, Freedom and Our Constitution is at Stake #MAGA #DrainTheSwamp America First https://t.co…",en,Twitter Web Client,4,None,None
Leo Nwokolo,nwokolo_leo,150274,11,585,7.20116E+17,FALSE,,4/13/2016 5:08,7.99878E+17,"RT @chikiloo: https://t.co/Ud4yUZl6Vm
#realDonaldTrump 
#MANOFDPEOPLE",und,Twitter for iPhone,14,None,None
Sean,sean31876,5200,3473,694,7.44238E+17,FALSE,Mississippi,6/18/2016 18:39,7.99875E+17,RT @amrightnow: Trump About You #realdonaldtrump #VoteTrump2016 #TrumpTrain #tcot Watch https://t.co/j58e8aacrE #1A https://t.co/epNNsBgH1D,en,Twitter for Android,2,None,None
Shannon,sdentondesign,3846,1434,164,7.7369E+17,FALSE,"California, USA",9/8/2016 1:11,7.99872E+17,RT @amrightnow: Vote Trump #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #trumptrain #A1 #A2 #tcot #trump2016 https://t.co/ohcH5T3…,fr,Twitter for iPhone,3,None,None
Shannon,sdentondesign,3846,1434,164,7.7369E+17,FALSE,"California, USA",9/8/2016 1:11,7.99872E+17,RT @amrightnow: Vote Trump #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #SarahPalin #trumptrain #A1 #A2 #tcot #trump2016 https://…,fr,Twitter for iPhone,2,None,None
Mami,MamiKatsu0314,2035,4,70,7.52882E+17,FALSE,,7/12/2016 15:05,7.99868E+17,"RT @chikiloo: https://t.co/Ud4yUZl6Vm
#realDonaldTrump 
#MANOFDPEOPLE",und,Twitter for Android,14,None,None
Daniel Schwartz,Trump5254,75200,5929,3525,7.15539E+17,FALSE,"Pittsford, NY",3/31/2016 13:57,7.99867E+17,RT @amrightnow: Watch Trump About You https://t.co/j58e8aacrE via @YouTube #realdonaldtrump #trump2016 #tcot https://t.co/pabCq9kO4F,en,Twitter for Android,9,None,None
Jeff,embersits,346,110,5,7.84862E+17,FALSE,,10/8/2016 21:04,7.99867E+17,@CNN Morons. Trump will never pick Romney. Romney is an idiot. I pick him dogcatcher..#FoxNews #realdonaldtrump,en,Twitter Web Client,0,759251,CNN
IPOB ENUGU BIAFRA,ipob_enugu,2026,26,41,7.949E+17,FALSE,Biafra,11/5/2016 13:52,7.99866E+17,RT @EmekaGift: Arrival of #NnamdiKanu at Federal high court Abuja #HTGAWM #FreeNnamdiKanu #FreeBiafra #ThanksgivingMovies #realDonaldTrump…,en,Twitter for Android,207,None,None
Chigozie Ogbuji,allwewantisbiaf,8074,44,70,7.80711E+17,FALSE,,9/27/2016 10:09,7.99865E+17,"RT @chikiloo: https://t.co/Ud4yUZl6Vm
#realDonaldTrump 
#MANOFDPEOPLE",und,Twitter for Android,14,None,None
Mrs Kei Reverence,KeiReverence,300,461,202,7.99507E+17,FALSE,,11/18/2016 6:57,7.99865E+17,RT @amrightnow: Turn the lights off on your way out! We will make them bright again! Trump #VoteTrump2016 #realdonaldtrump https://t.co/yN4…,en,Twitter for Android,14,None,None
#FreeSpeech,actu_reality,12500,5792,788,7.04885E+17,FALSE,USA,3/2/2016 4:22,7.99862E+17,RT @amrightnow: Go #AIRFORCE #Vote2016 #realdonaldtrump For the Strongest #Military #veterans #realbencarson #Army #navy #usmc https://t.co…,en,Twitter for iPhone,3,None,None
America 1st,NCaltrump2016,12566,6210,1967,7.59175E+17,FALSE,"California, USA",7/29/2016 23:52,7.99862E+17,RT @SLaFrankie: Calvin Hunt Harlem man Trump supporter outside Trump Tower  #MAGA #realDonaldTrump https://t.co/0VGlg6bzs9,en,Twitter for iPhone,168,None,None
Libertylady7,20thcenturymora,8965,4587,166,7.50495E+17,FALSE,,7/6/2016 1:03,7.99861E+17,RT @SLaFrankie: Calvin Hunt Harlem man Trump supporter outside Trump Tower  #MAGA #realDonaldTrump https://t.co/0VGlg6bzs9,en,Mobile Web (M5),168,None,None
Ben Kaldwurse,benkaldwurse,7552,3623,232,7.36347E+17,FALSE,twitter,5/28/2016 0:04,7.99859E+17,RT @amrightnow: Turn the lights off on your way out! We will make them bright again! Trump #VoteTrump2016 #realdonaldtrump https://t.co/D6q…,en,Twitter for Android,2,None,None
LoveLoveLove,JiffyJaffe,17776,13062,737,7.2334E+17,FALSE,,4/22/2016 2:36,7.99858E+17,RT @amrightnow: Go #AIRFORCE #Vote2016 #realdonaldtrump For the Strongest #Military #veterans #realbencarson #Army #navy #usmc https://t.co…,en,Twitter for Android,2,None,None
▲Trump Stamina,TrumpStamina,24459,24521,1217,7.00133E+17,FALSE,"Las Vegas, NV",2/18/2016 1:42,7.99858E+17,RT @amrightnow: Trump About You #1A #realdonaldtrump #VoteTrump2016 #TrumpTrain #tcot Watch https://t.co/j58e8aacrE https://t.co/69E3icezQG,en,Twitter for Windows,2,None,None
okechukwu ume,okechukwuume1,8062,901,52,7.78556E+17,FALSE,,9/21/2016 11:26,7.99857E+17,RT @EmekaGift: Arrival of #NnamdiKanu at Federal high court Abuja #HTGAWM #FreeNnamdiKanu #FreeBiafra #ThanksgivingMovies #realDonaldTrump…,en,Twitter for Android,207,None,None
Scott,nofallt,3497,2980,150,7.18127E+17,FALSE,,4/7/2016 17:23,7.99856E+17,RT @amrightnow: Hillary Clinton should be in Jail Not on the campaign Trail #realdonaldtrump #military #army #navy #usmc https://t.co/pNtmp…,en,Twitter for iPhone,2,None,None
Pearlann Shin,pearlann_shin,4447,4230,190,7.85175E+17,FALSE,United States,10/9/2016 17:46,7.99853E+17,RT @SLaFrankie: Calvin Hunt Harlem man Trump supporter outside Trump Tower  #MAGA #realDonaldTrump https://t.co/0VGlg6bzs9,en,Twitter for iPhone,168,None,None
steven arrington,stevenarringto5,11570,7642,1406,7.33021E+17,FALSE,"Alabama, USA",5/18/2016 19:48,7.99852E+17,RT @amrightnow: Trump https://t.co/j58e8aacrE via @YouTube #realdonaldtrump #Trump2016 #Wisconsin https://t.co/V3ptjFfZTb,en,Twitter Web Client,4,None,None
Northern Lights,vikingmom7,8439,7598,264,7.90053E+17,FALSE,,10/23/2016 4:51,7.99851E+17,RT @SLaFrankie: Calvin Hunt Harlem man Trump supporter outside Trump Tower  #MAGA #realDonaldTrump https://t.co/0VGlg6bzs9,en,Twitter for iPhone,168,None,None
Jon Higgins,Higgys_World,513,581,72,7.93096E+17,FALSE,"Dayton, OH",10/31/2016 14:23,7.99851E+17,@MarkYoungTruth @chuckwoolery Mayors of sanctuary cities should be incarcerated 4 harboring criminals. #EqualJustice #MAGA #realDonaldTrump,en,Twitter for iPhone,0,631310817,MarkYoungTruth
Net-A-Reporter,netareporter,10189,868,654,7.5454E+17,FALSE,"California, USA",7/17/2016 4:55,7.9985E+17,RT @amrightnow: #veterans Hang On #Vote2016 #realdonaldTrump Help is incoming #maga #Military https://t.co/MpRYSZ10AZ #tcot https://t.co/9u…,en,Report 2,38,None,None
Sally's Political,sallyspolitical,4386,1549,419,7.29813E+17,FALSE,"Houston, TX",5/9/2016 23:19,7.9985E+17,RT @amrightnow: #realdonaldtrump #VoteTrump2016 Watch https://t.co/j58e8aacrE #WisconsinPrimary #Wisconsin #Wisconsinpoll https://t.co/l9qg…,en,Twitter Web Client,2,None,None
